#M z y MLa eta sup_ad
2.615624999999999645e+00 2.173828124999999806e-02 3.347656249999999556e-01 2.056640625000000000e+00 2.107031249999999911e-01 5.371093750000000000e-03
2.215625000000000178e+00 2.923828124999999778e-02 2.847656250000000222e-01 1.706640625000000133e+00 1.207031249999999944e-01 1.787109375000000069e-02
2.315624999999999822e+00 1.986328124999999986e-02 2.722656250000000111e-01 1.619140625000000000e+00 1.432031249999999867e-01 2.246093750000000260e-03
2.715624999999999734e+00 2.736328124999999958e-02 3.222656250000000000e-01 1.969140624999999867e+00 2.332031250000000111e-01 1.474609375000000139e-02
2.515625000000000000e+00 1.611328125000000000e-02 2.972656249999999778e-01 1.794140625000000044e+00 2.782031249999999956e-01 8.496093750000001041e-03
2.115625000000000089e+00 2.361328124999999972e-02 3.472656249999999667e-01 2.144140624999999911e+00 1.882031249999999989e-01 2.099609375000000000e-02
2.165624999999999911e+00 2.080078124999999722e-02 2.910156250000000000e-01 2.012890624999999822e+00 2.669531250000000133e-01 6.835937500000000651e-04
2.565624999999999822e+00 2.830078124999999695e-02 3.410156249999999889e-01 1.662890625000000178e+00 1.769531249999999889e-01 1.318359375000000000e-02
2.765625000000000000e+00 1.705078125000000083e-02 2.660156249999999778e-01 2.187890624999999645e+00 1.319531250000000044e-01 6.933593750000000520e-03
2.365625000000000089e+00 2.455078125000000056e-02 3.160156249999999667e-01 1.837890625000000000e+00 2.219531249999999734e-01 1.943359375000000208e-02
2.265625000000000000e+00 1.517578124999999917e-02 3.285156249999999778e-01 1.925390624999999911e+00 2.444531249999999933e-01 1.005859375000000069e-02
2.665624999999999911e+00 2.267578124999999889e-02 2.785156249999999889e-01 2.275390625000000000e+00 1.544531249999999967e-01 2.255859375000000139e-02
2.465624999999999734e+00 1.892578124999999903e-02 3.035156250000000111e-01 1.750390625000000089e+00 1.994531250000000089e-01 3.808593750000000347e-03
2.065624999999999822e+00 2.642578124999999875e-02 2.535156250000000222e-01 2.100390624999999734e+00 2.894531249999999778e-01 1.630859374999999931e-02
2.090625000000000178e+00 1.939453124999999944e-02 3.378906250000000000e-01 1.816015624999999911e+00 1.263281249999999856e-01 2.490234375000000000e-02
2.490624999999999645e+00 2.689453124999999917e-02 2.878906250000000111e-01 2.166015625000000000e+00 2.163281249999999822e-01 1.240234375000000104e-02
2.690624999999999822e+00 1.564453124999999958e-02 3.128906249999999778e-01 1.641015625000000089e+00 2.613281250000000222e-01 1.865234375000000139e-02
2.290624999999999911e+00 2.314453124999999931e-02 2.628906249999999889e-01 1.991015624999999956e+00 1.713281249999999978e-01 6.152343750000000694e-03
2.390625000000000000e+00 1.751953124999999778e-02 2.753906250000000000e-01 2.078515625000000089e+00 1.938281249999999900e-01 1.552734375000000035e-02
2.790624999999999911e+00 2.501953124999999750e-02 3.253906249999999889e-01 1.728515625000000000e+00 2.838281249999999867e-01 3.027343750000000087e-03
2.590624999999999734e+00 2.126953125000000111e-02 2.503906249999999778e-01 2.253515624999999911e+00 2.388281250000000022e-01 2.177734375000000069e-02
2.190624999999999822e+00 2.876953125000000083e-02 3.003906249999999667e-01 1.903515625000000044e+00 1.488281250000000056e-01 9.277343750000000000e-03
2.140625000000000000e+00 1.658203125000000042e-02 2.566406250000000111e-01 1.772265624999999956e+00 2.275781249999999922e-01 1.396484375000000069e-02
2.540624999999999911e+00 2.408203124999999667e-02 3.066406250000000000e-01 2.122265624999999822e+00 1.375781249999999956e-01 1.464843750000000000e-03
2.740624999999999645e+00 2.033203125000000028e-02 2.816406249999999778e-01 1.947265625000000000e+00 1.825781249999999800e-01 2.021484375000000278e-02
2.340624999999999734e+00 2.783203125000000000e-02 3.316406249999999667e-01 2.297265624999999645e+00 2.725781250000000044e-01 7.714843750000000347e-03
2.240625000000000089e+00 2.220703124999999847e-02 3.191406249999999556e-01 2.209765624999999734e+00 2.950781249999999689e-01 2.333984375000000208e-02
2.640625000000000000e+00 2.970703124999999820e-02 2.691406250000000222e-01 1.859765625000000089e+00 2.050781250000000000e-01 1.083984375000000139e-02
2.440624999999999822e+00 1.845703124999999861e-02 3.441406249999999778e-01 2.034765624999999911e+00 1.600781249999999878e-01 1.708984375000000000e-02
2.040624999999999911e+00 2.595703124999999833e-02 2.941406249999999889e-01 1.684765625000000044e+00 2.500781249999999845e-01 4.589843750000000173e-03
2.028125000000000178e+00 2.197265625000000000e-02 2.675781250000000000e-01 1.892578125000000000e+00 1.910156249999999944e-01 1.826171874999999931e-02
2.428125000000000089e+00 2.947265624999999972e-02 3.175781249999999889e-01 2.242578124999999645e+00 2.810156249999999911e-01 5.761718750000000347e-03
2.628124999999999822e+00 1.822265625000000014e-02 2.925781249999999667e-01 1.717578124999999956e+00 2.360156250000000067e-01 2.451171875000000139e-02
2.228124999999999911e+00 2.572265624999999986e-02 3.425781249999999556e-01 2.067578124999999822e+00 1.460156249999999822e-01 1.201171875000000069e-02
2.328125000000000000e+00 1.634765624999999847e-02 3.050781249999999778e-01 1.980078124999999911e+00 1.235156249999999900e-01 2.138671875000000208e-02
2.728124999999999911e+00 2.384765625000000167e-02 2.550781249999999889e-01 1.630078125000000044e+00 2.135156249999999867e-01 8.886718749999999653e-03
2.528124999999999734e+00 2.009765624999999833e-02 3.300781250000000000e-01 2.155078124999999734e+00 2.585156250000000266e-01 1.513671875000000000e-02
2.128124999999999822e+00 2.759765624999999806e-02 2.800781250000000111e-01 1.805078125000000089e+00 1.685156250000000022e-01 2.636718750000000173e-03
2.178125000000000089e+00 1.728515624999999931e-02 3.363281249999999778e-01 1.673828125000000000e+00 2.922656249999999734e-01 1.982421875000000069e-02
2.578125000000000000e+00 2.478515624999999903e-02 2.863281249999999889e-01 2.023828125000000089e+00 2.022656250000000044e-01 7.324218750000000000e-03
2.778124999999999734e+00 2.103515624999999917e-02 3.113281249999999556e-01 1.848828125000000044e+00 1.572656249999999922e-01 1.357421875000000035e-02
2.378124999999999822e+00 2.853515624999999889e-02 2.613281250000000222e-01 2.198828124999999911e+00 2.472656249999999889e-01 1.074218750000000087e-03
2.278125000000000178e+00 1.916015624999999750e-02 2.988281250000000000e-01 2.286328124999999822e+00 2.247656249999999967e-01 1.669921875000000139e-02
2.678124999999999645e+00 2.666015624999999722e-02 3.488281249999999889e-01 1.936328124999999956e+00 1.347656250000000000e-01 4.199218749999999827e-03
2.478124999999999911e+00 1.541015624999999938e-02 2.738281249999999778e-01 2.111328125000000000e+00 1.797656249999999845e-01 2.294921875000000000e-02
2.078125000000000000e+00 2.291015625000000083e-02 3.238281249999999667e-01 1.761328124999999911e+00 2.697656250000000089e-01 1.044921875000000104e-02
2.053125000000000089e+00 1.587890624999999806e-02 2.832031250000000000e-01 2.133203124999999645e+00 1.516406250000000011e-01 4.980468750000000520e-03
2.453125000000000000e+00 2.337890624999999778e-02 3.332031249999999889e-01 1.783203125000000000e+00 2.416406249999999978e-01 1.748046875000000208e-02
2.653124999999999734e+00 1.962890625000000139e-02 2.582031249999999778e-01 1.958203124999999822e+00 2.866406249999999822e-01 1.123046875000000000e-02
2.253124999999999822e+00 2.712890625000000111e-02 3.082031249999999667e-01 1.608203125000000178e+00 1.966406250000000133e-01 2.373046875000000069e-02
2.353124999999999911e+00 2.150390624999999958e-02 3.457031250000000000e-01 1.695703125000000089e+00 1.741406249999999933e-01 8.105468750000000694e-03
2.753124999999999822e+00 2.900390624999999931e-02 2.957031250000000111e-01 2.045703124999999734e+00 2.641406250000000178e-01 2.060546875000000139e-02
2.553124999999999645e+00 1.775390624999999972e-02 3.207031249999999778e-01 1.870703124999999911e+00 2.191406249999999778e-01 1.855468750000000130e-03
2.153125000000000178e+00 2.525390624999999944e-02 2.707031249999999889e-01 2.220703125000000000e+00 1.291406250000000089e-01 1.435546875000000104e-02
2.103124999999999911e+00 2.056640624999999875e-02 3.144531250000000000e-01 2.089453124999999911e+00 2.528906249999999800e-01 6.542968750000000173e-03
2.503124999999999822e+00 2.806640624999999847e-02 2.644531250000000111e-01 1.739453125000000044e+00 1.628906250000000111e-01 1.904296875000000000e-02
2.703125000000000000e+00 1.681640624999999889e-02 3.394531249999999667e-01 2.264453124999999734e+00 2.078906249999999956e-01 2.929687500000000434e-04
2.303125000000000089e+00 2.431640624999999861e-02 2.894531249999999778e-01 1.914453125000000089e+00 2.978906249999999645e-01 1.279296875000000139e-02
2.203125000000000000e+00 1.869140625000000056e-02 2.519531250000000000e-01 1.826953124999999956e+00 2.753906250000000000e-01 3.417968750000000000e-03
2.603124999999999911e+00 2.619140625000000028e-02 3.019531249999999889e-01 2.176953124999999822e+00 1.853906249999999756e-01 1.591796875000000069e-02
2.403124999999999734e+00 2.244140625000000042e-02 2.769531250000000222e-01 1.651953125000000133e+00 1.403906249999999911e-01 9.667968750000000347e-03
2.003124999999999822e+00 2.994140624999999667e-02 3.269531249999999556e-01 2.001953125000000000e+00 2.303906249999999878e-01 2.216796875000000278e-02
2.004687500000000178e+00 2.247070312499999806e-02 3.177734374999999778e-01 1.806445312499999956e+00 2.602734374999999822e-01 9.130859374999999653e-03
2.404687500000000089e+00 2.997070312499999778e-02 2.677734374999999889e-01 2.156445312499999822e+00 1.702734374999999856e-01 2.163085937500000208e-02
2.604687499999999822e+00 1.872070312499999820e-02 3.427734375000000000e-01 1.631445312500000133e+00 1.252734375000000011e-01 2.880859375000000173e-03
2.204687499999999911e+00 2.622070312500000139e-02 2.927734375000000111e-01 1.981445312500000000e+00 2.152734374999999978e-01 1.538085937500000000e-02
2.304687500000000000e+00 1.684570312500000000e-02 2.552734374999999778e-01 2.068945312499999911e+00 2.377734374999999900e-01 6.005859375000000347e-03
2.704687499999999911e+00 2.434570312499999972e-02 3.052734374999999667e-01 1.718945312500000044e+00 1.477734374999999933e-01 1.850585937499999931e-02
2.504687499999999734e+00 2.059570312499999986e-02 2.802734375000000000e-01 2.243945312499999734e+00 1.927734374999999778e-01 1.225585937500000069e-02
2.104687499999999822e+00 2.809570312499999958e-02 3.302734374999999889e-01 1.893945312500000089e+00 2.827734375000000022e-01 2.475585937500000139e-02
2.154687500000000089e+00 1.778320312500000083e-02 2.865234374999999778e-01 1.762695312500000000e+00 1.815234374999999956e-01 4.443359374999999827e-03
2.554687500000000000e+00 2.528320312500000056e-02 3.365234374999999667e-01 2.112695312499999645e+00 2.715234374999999645e-01 1.694335937500000139e-02
2.754687499999999734e+00 2.153320312499999722e-02 2.615234375000000111e-01 1.937695312499999822e+00 2.265234374999999800e-01 1.069335937500000104e-02
2.354687499999999822e+00 2.903320312499999695e-02 3.115234375000000000e-01 2.287695312499999911e+00 1.365234374999999833e-01 2.319335937500000000e-02
2.254687500000000178e+00 1.965820312499999903e-02 3.490234374999999778e-01 2.200195312500000000e+00 1.590234375000000033e-01 7.568359375000000000e-03
2.654687499999999645e+00 2.715820312499999875e-02 2.990234374999999889e-01 1.850195312499999911e+00 2.490234375000000000e-01 2.006835937500000069e-02
2.454687499999999911e+00 1.590820312499999917e-02 3.240234374999999556e-01 2.025195312499999734e+00 2.940234374999999845e-01 1.318359375000000087e-03
2.054687500000000000e+00 2.340820312499999889e-02 2.740234375000000222e-01 1.675195312500000089e+00 2.040234374999999878e-01 1.381835937500000035e-02
2.079687499999999911e+00 1.543945312499999875e-02 3.333984374999999778e-01 2.222070312499999645e+00 2.208984374999999889e-01 2.084960937500000139e-02
2.479687499999999822e+00 2.293945312499999847e-02 2.833984374999999889e-01 1.872070312500000000e+00 1.308984374999999922e-01 8.349609375000000694e-03
2.679687500000000000e+00 1.918945312499999861e-02 3.083984375000000111e-01 2.047070312499999822e+00 1.758984375000000044e-01 1.459960937500000104e-02
2.279687500000000089e+00 2.668945312499999833e-02 2.583984375000000222e-01 1.697070312499999956e+00 2.658984374999999734e-01 2.099609374999999913e-03
2.379687499999999734e+00 2.106445312500000028e-02 2.958984375000000000e-01 1.609570312500000044e+00 2.883984374999999933e-01 1.772460937500000208e-02
2.779687499999999645e+00 2.856445312500000000e-02 3.458984374999999889e-01 1.959570312499999911e+00 1.983984374999999967e-01 5.224609375000000520e-03
2.579687499999999911e+00 1.731445312500000042e-02 2.708984374999999778e-01 1.784570312500000089e+00 1.533984374999999845e-01 2.397460937500000069e-02
2.179687500000000000e+00 2.481445312499999667e-02 3.208984374999999667e-01 2.134570312499999734e+00 2.433984375000000089e-01 1.147460937500000000e-02
2.129687500000000178e+00 2.012695312499999944e-02 2.646484375000000000e-01 2.003320312500000089e+00 1.421484375000000022e-01 1.616210937500000069e-02
2.529687499999999645e+00 2.762695312499999917e-02 3.146484374999999889e-01 1.653320312500000000e+00 2.321484374999999711e-01 3.662109375000000000e-03
2.729687499999999822e+00 1.637695312499999958e-02 2.896484375000000222e-01 2.178320312499999911e+00 2.771484374999999556e-01 2.241210937500000278e-02
2.329687499999999911e+00 2.387695312499999931e-02 3.396484374999999556e-01 1.828320312500000044e+00 1.871484374999999867e-01 9.912109375000000347e-03
2.229687499999999822e+00 1.825195312499999778e-02 3.021484374999999778e-01 1.915820312499999956e+00 2.096484375000000067e-01 1.928710937500000000e-02
2.629687499999999734e+00 2.575195312499999750e-02 2.521484374999999889e-01 2.265820312499999822e+00 2.996484374999999756e-01 6.787109375000000173e-03
2.429687500000000000e+00 2.200195312500000111e-02 3.271484375000000000e-01 1.740820312499999911e+00 2.546484374999999911e-01 1.303710937500000139e-02
2.029687500000000089e+00 2.950195312500000083e-02 2.771484375000000111e-01 2.090820312500000000e+00 1.646484374999999944e-01 5.371093750000000434e-04
2.042187499999999822e+00 1.848632812499999972e-02 2.599609374999999889e-01 2.145507812500000000e+00 2.799609374999999512e-01 1.420898437500000069e-02
2.442187499999999734e+00 2.598632812499999944e-02 3.099609374999999778e-01 1.795507812499999911e+00 1.899609374999999822e-01 1.708984375000000000e-03
2.642187499999999911e+00 2.223632812499999958e-02 2.849609375000000111e-01 1.970507812499999956e+00 1.449609374999999978e-01 2.045898437500000278e-02
2.242187500000000000e+00 2.973632812499999931e-02 3.349609375000000000e-01 1.620507812500000089e+00 2.349609374999999944e-01 7.958984375000000347e-03
2.342187500000000089e+00 2.036132812500000139e-02 3.224609374999999889e-01 1.708007812500000000e+00 2.124609375000000022e-01 2.358398437500000208e-02
2.742187500000000000e+00 2.786132812500000111e-02 2.724609375000000000e-01 2.058007812500000089e+00 1.224609374999999917e-01 1.108398437500000139e-02
2.542187499999999822e+00 1.661132812499999806e-02 3.474609374999999556e-01 1.883007812500000044e+00 1.674609374999999900e-01 1.733398437500000000e-02
2.142187499999999911e+00 2.411132812499999778e-02 2.974609374999999667e-01 2.233007812499999911e+00 2.574609374999999867e-01 4.833984375000000173e-03
2.192187500000000178e+00 2.129882812499999875e-02 3.412109374999999778e-01 2.101757812499999822e+00 2.012109374999999922e-01 2.202148437500000069e-02
2.592187499999999645e+00 2.879882812499999847e-02 2.912109374999999889e-01 1.751757812499999956e+00 2.912109374999999889e-01 9.521484375000000000e-03
2.792187499999999822e+00 1.754882812499999889e-02 3.162109374999999556e-01 2.276757812499999645e+00 2.462109375000000044e-01 1.577148437500000208e-02
2.392187499999999911e+00 2.504882812499999861e-02 2.662109375000000222e-01 1.926757812500000000e+00 1.562109374999999800e-01 3.271484375000000087e-03
