index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig
283,HD_181276,57,6686.0353,244220,0.7428,0.00149,0.000904,0.000131,0.9559,10618.0,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,144724870.9556213,144724870.9556213,166.12677158087473,0.001847016486331909,0.0009457056177424416,0.000137043623810022,0.008328093566767628,0.000630698539258724
284,HD_181276,57,6686.0353,244220,0.736,0.0017,0.000846,0.000131,0.955,11017.8,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,146062002.91553736,146062002.91553736,166.12677158087473,0.002115261789369936,0.0008858638743455497,0.00013717277486910998,0.009717733833540175,0.0006457792139802358
285,HD_181276,57,6686.0353,244220,0.7292,0.001698,0.000763,0.000115,0.9538,11373.6,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,147424073.15665868,147424073.15665868,166.12677158087473,0.002121532415121674,0.0007999580624868946,0.00012057035017823444,0.010400186536184044,0.0006133894337399803
286,HD_181276,57,6686.0353,244220,0.7223,0.001508,0.000851,0.000101,0.9533,11773.0,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,148832388.40625155,148832388.40625155,166.12677158087473,0.0018907671376126173,0.0008926885555439,0.00010594776041120318,0.009801911998227934,0.0005701913392341208
287,HD_181276,57,6686.0353,244220,0.7159,0.001678,0.000892,0.000117,0.9526,11599.3,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,150162919.60586047,150162919.60586047,166.12677158087473,0.0021114648522603703,0.000936384631534747,0.00012282175099727062,0.01040162280900204,0.0006247544551417652
288,HD_181276,57,6686.0353,244220,0.7095,0.001541,0.000869,0.000122,0.9526,12039.5,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,151517454.75100142,151517454.75100142,166.12677158087473,0.0019447212091921193,0.0009122401847575058,0.00012807054377493175,0.009639744178561897,0.0006506643528630401
289,HD_181276,57,6686.0353,244220,0.7035,0.001649,0.001005,0.000121,0.9525,12326.6,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,152809714.49301422,152809714.49301422,166.12677158087473,0.0020870332389366967,0.0010551181102362204,0.00012703412073490815,0.010652035030914296,0.0006694534455317375
290,HD_181276,57,6686.0353,244220,0.6977,0.001573,0.00077,0.000124,0.9527,12444.6,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,154080026.00807726,154080026.00807726,166.12677158087473,0.0019959230176921218,0.0008082292432035268,0.00013015639760680174,0.010416501841440827,0.0006977980091240909
291,HD_181276,57,6686.0353,244220,0.6918,0.002135,0.001107,0.000127,0.9518,11705.7,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,155394093.87949625,155394093.87949625,166.12677158087473,0.0027193535615720114,0.0011630594662744274,0.0001334313931498214,0.011993488446821424,0.0006159875752212831
292,HD_181276,57,6686.0353,244220,0.686,0.002027,0.001124,0.000142,0.9513,11747.4,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,156707921.49538702,156707921.49538702,166.12677158087473,0.0025905733180443874,0.001181541049090718,0.0001492694207925996,0.011262114648400314,0.0006719926720274049
293,HD_181276,57,6686.0353,244220,0.6804,0.002101,0.001107,0.000119,0.951,11758.9,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,157997698.6270363,157997698.6270363,166.12677158087473,0.0026936250652275892,0.0011640378548895898,0.00012513144058885384,0.011607856076036866,0.0005671022261229835
294,HD_181276,57,6686.0353,244220,0.675,0.002095,0.001151,0.000133,0.9506,11701.1,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,159261680.2160526,159261680.2160526,166.12677158087473,0.0026945643538993477,0.001210814222596255,0.00013991163475699558,0.011428148379421224,0.0006171938583751273
295,HD_181276,57,6686.0353,244220,0.6697,0.00245,0.001252,0.000167,0.9486,10716.7,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,160522075.77398166,160522075.77398166,166.12677158087473,0.0031666232735289156,0.0013198397638625344,0.00017604891418933165,0.01148406371033368,0.0006602745002357069
296,HD_181276,57,6686.0353,244220,0.6643,0.002413,0.001099,0.000168,0.9471,10514.7,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,161826936.8445514,161826936.8445514,166.12677158087473,0.003132828514994874,0.0011603843311160382,0.00017738359201773833,0.01172700837520949,0.0006870349276271204
297,HD_181276,57,6686.0353,244220,0.659,0.002478,0.001112,0.000145,0.9452,10296.7,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,163128428.14239073,163128428.14239073,166.12677158087473,0.0032330679544164873,0.001176470588235294,0.00015340668641557342,0.012646421392228829,0.0006293089011719435
298,HD_181276,57,6686.0353,244220,0.6536,0.002472,0.001082,0.00017,0.9431,10150.3,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,164476184.43365285,164476184.43365285,166.12677158087473,0.003242198047643564,0.001147280245997243,0.0001802566005725798,0.012502579321453888,0.0007168527451737834
299,HD_181276,57,6686.0353,244220,0.6485,0.002864,0.001188,0.000213,0.9398,9221.4,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,165769674.85865152,165769674.85865152,166.12677158087473,0.0037805234886132875,0.0012640987444137051,0.00022664396680144712,0.012635258835825714,0.0007780653239424529
300,HD_181276,57,6686.0353,244220,0.6436,0.002596,0.001253,0.000215,0.9376,9123.2,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,167031749.76046538,167031749.76046538,166.12677158087473,0.0034446082269448883,0.0013363907849829352,0.0002293088737201365,0.011901015607292429,0.0008119287299774367
301,HD_181276,57,6686.0353,244220,0.6389,0.002086,0.00128,0.000204,0.9339,8873.7,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,168260501.08911487,168260501.08911487,166.12677158087473,0.00278661020012462,0.0013705964235999574,0.00021843880501124318,0.0097778042142691,0.0007801445930618452
302,HD_181276,57,6686.0353,244220,0.6345,0.002365,0.001243,0.000225,0.927,8496.7,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,169427319.37877938,169427319.37877938,166.12677158087473,0.00319129898485131,0.0013408845738942824,0.00024271844660194174,0.011459684795410785,0.000889735522663319
303,HD_181276,57,6686.0353,244220,0.63,0.001788,0.001042,0.00024,0.912,7937.8,W1,W2,../newRuns/180422/180422_57_HD_181276.pav,170637514.51719922,170637514.51719922,166.12677158087473,0.002459170770950739,0.0011425438596491227,0.0002631578947368421,0.009240228937537476,0.0009986228827594552
352,HD_181276,58,6687.0007,244220,0.7935,0.000502,0.000277,0.000116,0.9503,11298.3,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,133244070.6154043,133244070.6154043,156.56193082020673,0.0007139622335366943,0.0002914868988740398,0.00012206671577396612,0.004100390139747325,0.0007071261956724944
353,HD_181276,58,6687.0007,244220,0.7857,0.000598,0.000152,0.0001,0.9506,11874.6,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,134566844.89413685,134566844.89413685,156.56193082020673,0.0008544114062460919,0.0001598990111508521,0.0001051967178624027,0.004555102229818698,0.0005830326892561423
354,HD_181276,58,6687.0007,244220,0.7779,0.00063,0.000189,9.5e-05,0.9509,12185.3,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,135916146.07703215,135916146.07703215,156.56193082020673,0.0009043846825932108,0.0001987590703544011,9.990535282364077e-05,0.0048105839616253525,0.0005381088209888544
355,HD_181276,58,6687.0007,244220,0.7706,0.000772,0.000274,9.8e-05,0.9501,11865.5,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,137203698.4600614,137203698.4600614,156.56193082020673,0.0011145042614954272,0.0002883906957162404,0.0001031470371539838,0.006033166566266064,0.0006097227744464916
356,HD_181276,58,6687.0007,244220,0.7633,0.000836,0.000241,9.6e-05,0.9492,12099.4,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,138515878.46629542,138515878.46629542,156.56193082020673,0.001213998816267221,0.000253898019384745,0.0001011378002528445,0.006550427581160066,0.0006287788986203407
357,HD_181276,58,6687.0007,244220,0.7564,0.001068,0.000393,9.1e-05,0.9482,12706.6,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,139779442.13818523,139779442.13818523,156.56193082020673,0.0015599078257970125,0.0004144695211980595,9.597131406876186e-05,0.008054488053951711,0.0006176709194875316
358,HD_181276,58,6687.0007,244220,0.7496,0.001178,0.000486,9.7e-05,0.947,13538.6,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,141047452.01884112,141047452.01884112,156.56193082020673,0.0017310020513005106,0.0005131995776135164,0.00010242872228088701,0.008472781813759732,0.0006313876670428278
359,HD_181276,58,6687.0007,244220,0.7428,0.001157,0.000388,9.9e-05,0.9455,13681.5,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,142338678.0200906,142338678.0200906,156.56193082020673,0.0017111457499468447,0.0004103648863035431,0.0001047065044949762,0.008304285843713746,0.0005913659240756369
360,HD_181276,58,6687.0007,244220,0.736,0.000975,0.000378,9e-05,0.9448,14185.7,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,143653763.63223276,143653763.63223276,156.56193082020673,0.0014502447223397044,0.00040008467400508047,9.525825571549536e-05,0.007125664869192159,0.0004764197790485683
361,HD_181276,58,6687.0007,244220,0.7292,0.00109,0.000502,8.2e-05,0.944,14611.1,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,144993376.34849605,144993376.34849605,156.56193082020673,0.001630922584473891,0.0005317796610169491,8.686440677966102e-05,0.00900667264041846,0.000577024330344517
362,HD_181276,58,6687.0007,244220,0.7223,0.000968,0.000415,8.7e-05,0.9432,15114.6,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,146378471.59535277,146378471.59535277,156.56193082020673,0.0014572565878627664,0.000439991518235793,9.223918575063613e-05,0.008598740754942422,0.0006327062740813701
363,HD_181276,58,6687.0007,244220,0.7159,0.001213,0.000416,9.9e-05,0.9422,14853.4,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,147687065.27912182,147687065.27912182,156.56193082020673,0.0018371443814588877,0.00044151984716620673,0.00010507323285926554,0.009960470386594053,0.0006761100343134159
364,HD_181276,58,6687.0007,244220,0.7095,0.001395,0.000467,8.7e-05,0.9418,15332.8,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,149019267.13646695,149019267.13646695,156.56193082020673,0.0021244553075653303,0.0004958589934168614,9.237630070078573e-05,0.011775964678178052,0.0006068101418067664
365,HD_181276,58,6687.0007,244220,0.7035,0.001273,0.000462,8.9e-05,0.9415,15656.5,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,150290220.37430462,150290220.37430462,156.56193082020673,0.0019487102077556076,0.0004907063197026022,9.453000531067444e-05,0.010451935424093107,0.0006191493467439527
366,HD_181276,58,6687.0007,244220,0.6977,0.001367,0.000537,9.4e-05,0.9412,15870.0,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,151539587.2628971,151539587.2628971,156.56193082020673,0.0021033039489081733,0.0005705482362940926,9.98725031874203e-05,0.010827022898983933,0.0005706811147527959
367,HD_181276,58,6687.0007,244220,0.6918,0.001408,0.000516,9.6e-05,0.9401,14940.7,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,152831989.06233492,152831989.06233492,156.56193082020673,0.0021796838982468055,0.0005488777789596851,0.00010211679608552282,0.010468853572239365,0.0005514864053718906
368,HD_181276,58,6687.0007,244220,0.686,0.001689,0.000586,9.7e-05,0.9396,14898.0,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,154124154.56752667,154124154.56752667,156.56193082020673,0.0026290883899917853,0.0006236696466581525,0.00010323541932737334,0.011906478349724787,0.0005117758330912927
369,HD_181276,58,6687.0007,244220,0.6804,0.001535,0.000439,0.000101,0.9395,14889.9,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,155392666.12775323,155392666.12775323,156.56193082020673,0.0024012988227847024,0.00046726982437466735,0.00010750399148483236,0.010925271170132506,0.0005242871236612099
370,HD_181276,58,6687.0007,244220,0.675,0.001834,0.00053,0.000105,0.9394,14880.7,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,156635807.45677525,156635807.45677525,156.56193082020673,0.002883107218035048,0.0005641899084522035,0.00011177347242921013,0.01296478612285277,0.000558120270746945
371,HD_181276,58,6687.0007,244220,0.6697,0.001867,0.000553,0.00012,0.938,13626.7,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,157875421.880429,157875421.880429,156.56193082020673,0.0029534273041381294,0.0005895522388059701,0.0001279317697228145,0.01250060295563928,0.0005627607343875002
372,HD_181276,58,6687.0007,244220,0.6643,0.001898,0.000476,0.000124,0.9373,13335.8,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,159158768.67879468,159158768.67879468,156.56193082020673,0.0030196180712053758,0.0005078416728902166,0.00013229488957644298,0.012477397136805578,0.0005713274463752623
373,HD_181276,58,6687.0007,244220,0.659,0.001638,0.000382,0.00012,0.9363,13044.1,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,160438801.264527,160438801.264527,156.56193082020673,0.002621672732816836,0.0004079888924490014,0.0001281640499839795,0.01137307006205041,0.0006517527095305005
374,HD_181276,58,6687.0007,244220,0.6536,0.00171,0.000616,0.000135,0.935,12793.7,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,161764336.03629637,161764336.03629637,156.56193082020673,0.0027547901732723297,0.0006588235294117646,0.0001443850267379679,0.012127173744157529,0.000662211507715027
375,HD_181276,58,6687.0007,244220,0.6485,0.001952,0.000499,0.000153,0.933,11540.0,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,163036499.6658802,163036499.6658802,156.56193082020673,0.0031669325355209352,0.0005348338692390139,0.00016398713826366559,0.011861956498405088,0.000641180556327053
376,HD_181276,58,6687.0007,244220,0.6436,0.002116,0.000652,0.000175,0.9325,11392.9,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,164277765.74475345,164277765.74475345,156.56193082020673,0.0034513885903912325,0.0006991957104557641,0.00018766756032171581,0.013531715279014547,0.0007739317650294205
377,HD_181276,58,6687.0007,244220,0.6389,0.001894,0.000582,0.000158,0.9319,11134.5,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,165486257.68245938,165486257.68245938,156.56193082020673,0.003105776841130226,0.0006245305290267197,0.00016954608863611976,0.012431225951498969,0.000741612552238091
378,HD_181276,58,6687.0007,244220,0.6345,0.001952,0.000296,0.000173,0.9304,10708.8,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,166633837.71997368,166633837.71997368,156.56193082020673,0.0032203430249738035,0.00031814273430782455,0.00018594153052450558,0.012882815857380405,0.000800283742130831
379,HD_181276,58,6687.0007,244220,0.63,0.001888,0.000308,0.000182,0.9251,10023.6,W1,W2,../newRuns/180423/180423_58_HD_181276.pav,167824079.4179735,167824079.4179735,156.56193082020673,0.0031470845247012222,0.0003329369797859691,0.00019673548805534537,0.01255455568442692,0.0008079815375373913
428,HD_181276,60,6687.0132,244220,0.7935,0.000249,4.2e-05,0.000114,0.9611,15105.4,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,134309694.46318933,134309694.46318933,160.36380751787644,0.00038934254592283687,4.369992716678806e-05,0.00011861408802413902,0.0019137369919451825,0.0006053149221647452
429,HD_181276,60,6687.0132,244220,0.7857,0.00056,7.5e-05,0.000113,0.9613,15862.0,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,135643047.67282772,135643047.67282772,160.36380751787644,0.0008808720241457548,7.801934879850202e-05,0.00011754915218974305,0.004232817038889278,0.0006558591799427091
430,HD_181276,60,6687.0132,244220,0.7779,0.000575,0.000239,0.000111,0.9619,16223.6,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,137003139.93641952,137003139.93641952,160.36380751787644,0.0009096306948506409,0.0002484665765672107,0.00011539661087431126,0.0042880135705646505,0.0006125900660608664
431,HD_181276,60,6687.0132,244220,0.7706,0.000572,0.000366,0.00011,0.9615,15781.0,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,138300989.56208247,138300989.56208247,160.36380751787644,0.0009107437730441678,0.0003806552262090484,0.00011440457618304733,0.004363796320802707,0.0006733525197233854
432,HD_181276,60,6687.0132,244220,0.7633,0.000741,0.000469,0.000117,0.9609,16084.1,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,139623663.77117875,139623663.77117875,160.36380751787644,0.0011878422068282,0.000488084087834322,0.00012176084920387137,0.005673556770652007,0.0008206585438143572
433,HD_181276,60,6687.0132,244220,0.7564,0.000692,0.000329,9.6e-05,0.9603,16934.5,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,140897332.83519402,140897332.83519402,160.36380751787644,0.0011165938505468974,0.00034260127043632193,9.99687597625742e-05,0.005210621012913834,0.0006880758111873234
434,HD_181276,60,6687.0132,244220,0.7496,0.000817,0.000231,0.000101,0.9601,18068.5,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,142175483.66667655,142175483.66667655,160.36380751787644,0.0013264358889702624,0.00024059993750650977,0.00010519737527340903,0.0060292134998785754,0.000723210121692061
435,HD_181276,60,6687.0132,244220,0.7428,0.001068,0.000366,0.000101,0.9596,18242.3,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,143477036.29044256,143477036.29044256,160.36380751787644,0.0017454000602292548,0.0003814089203834931,0.00010525218841183827,0.007802483043922971,0.0008133342903193008
436,HD_181276,60,6687.0132,244220,0.736,0.001006,0.000371,0.000109,0.9596,18886.4,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,144802639.343126,144802639.343126,160.36380751787644,0.0016542846373290942,0.0003866194247603168,0.00011358899541475615,0.00722102191992023,0.0007364066263818924
437,HD_181276,60,6687.0132,244220,0.7292,0.001244,0.000399,0.000108,0.9591,19383.9,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,146152965.65625444,146152965.65625444,160.36380751787644,0.0020596322224840035,0.000416015014075696,0.00011260556771973725,0.010144830413297218,0.001218683216957517
438,HD_181276,60,6687.0132,244220,0.7223,0.001267,0.000246,0.000112,0.9586,20024.0,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,147549138.2480143,147549138.2480143,160.36380751787644,0.0021125209091547,0.0002566242436887127,0.0001168370540371375,0.011125707437361075,0.0012841013726059872
439,HD_181276,60,6687.0132,244220,0.7159,0.001253,0.000398,0.00012,0.9577,19792.3,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,148868197.45291346,148868197.45291346,160.36380751787644,0.002104066348775324,0.00041557899133340295,0.00012530019839198078,0.010389985177920488,0.0010852589120184236
440,HD_181276,60,6687.0132,244220,0.7095,0.001014,0.000245,0.00011,0.9574,20573.3,W1,W2,../newRuns/180423/180423_60_HD_181276.pav,150211053.63853523,150211053.63853523,160.36380751787644,0.001713954191326341,0.0002559013996239816,0.0001148945059536244,0.008523743526043938,0.0008961306296799486
